2019-01-21 14:35:19.015751,Harry Connick Jr. watching the <b>Super Bowl</b>? Nah..,GGL
2019-01-21 14:35:19.015751,Connick threatened to boycott the <b>Superbowl</b>. “Please know that I would&#39;ve written this letter regardless of which teams were playing in the NFC Championship. “I love the game of football so much – the NFL gives me such great joy and has for many years.,GGL
2019-01-21 14:35:19.015751,May drops £65 fee for EU nationals seeking post-Brexit <b>settled status</b>,GGL
2019-01-21 14:35:19.015751,|The government is to waive the planned fee for EU nationals living in the UK to apply for <b>settled status</b> after Brexit, Theresa May has said in an update to the Commons in which she again rejected a second referendum and an article 50 extension. Making <b>...</b>|,GGL
2019-01-21 14:35:19.015751,How do you apply for <b>settled status</b> after Brexit?,GGL
2019-01-21 14:35:19.015751,Millions of EU citizens living in the UK will have to apply for &#39;<b>settled status</b>&#39; to remain in Britain after Brexit. Applicants must have lived in the UK for five years and pay a fee of £65 each. &#39;<b>Settled status</b>&#39; gives EU citizens the same access to <b>...</b>,GGL
2019-01-21 14:35:19.015751,<b>Kevin</b>-<b>Prince Boateng</b> completes surprise loan move to Barcelona,GGL
2019-01-21 14:35:19.015751,|“FC Barcelona and US Sassuolo have arrived at an agreement for the loan of the player <b>Kevin</b>-<b>Prince Boateng</b> for the remainder of the 2018/19 season,” a statement on Barcelona&#39;s website read. “The agreement includes an €8m purchase option.”&nbsp;...|,GGL
2019-01-21 14:35:19.015751,<b>Kevin</b>-<b>Prince Boateng</b> confirms Barcelona transfer and expresses Real Madrid dream,GGL
2019-01-21 14:35:19.015751,|<b>Boateng</b> is set to sign for Barcelona on loan from Sassuolo until the end of the season. The 31-year-old is wanted to provide competition for Luis Suarez up top, with the Catalan giants also seeking a replacement for Munir El Haddadi, who has joined <b>...</b>|,GGL
2019-01-21 14:35:19.015751,<b>Super Bowl 2019</b>: Tom Brady inspires Patriots past Chiefs in thriller as <b>...</b>,GGL
2019-01-21 14:35:19.015751,The Pats then won the coin toss ahead of overtime with Arrowhead seemingly resigned to their fate; Brady plotting his team&#39;s way 75 yards downfield for Burkhead to ram home the two-yard dagger and secure a third-straight <b>Super Bowl</b> appearance in Atlanta.,GGL
2019-01-21 14:35:19.015751,|When is <b>Super Bowl 2019</b>? Rams vs Patriots date, BBC TV details, UK kick off <b>...</b>|,GGL
2019-01-21 14:35:19.015751,|We&#39;re fast approaching February which, for fans of American sports, can only mean one thing: the <b>Super Bowl</b> is imminent. Yes, the glitziest, loudest, most over-the-top sporting event on earth is just around the corner. With the Conference Championship&nbsp;...|,GGL
